map,label,action,score,signals_json
SixIsland_DottedHole_SapphireRoom,SixIsland_DottedHole_SapphireRoom_Movement_ThiefLookAtSapphireFromLeft,KEEP,0,{}
SixIsland_DottedHole_SapphireRoom,SixIsland_DottedHole_SapphireRoom_Movement_ThiefLookAtSapphireFromBelow,KEEP,0,{}
SixIsland_DottedHole_SapphireRoom,SixIsland_DottedHole_SapphireRoom_Movement_ThiefGetSapphireFromLeft,KEEP,0,{}
SixIsland_DottedHole_SapphireRoom,SixIsland_DottedHole_SapphireRoom_Movement_ThiefGetSapphireFromBelow,KEEP,0,{}
SixIsland_DottedHole_SapphireRoom,SixIsland_DottedHole_SapphireRoom_Movement_ThiefExitNorth,KEEP,0,{}
SixIsland_DottedHole_SapphireRoom,SixIsland_DottedHole_SapphireRoom_Movement_ThiefExitSouth,KEEP,0,{}
SixIsland_DottedHole_SapphireRoom,SixIsland_DottedHole_SapphireRoom_Movement_ThiefExitEastWest,KEEP,0,{}
SixIsland_DottedHole_SapphireRoom,SixIsland_DottedHole_SapphireRoom_Movement_ThiefFallIn,KEEP,0,{}
SixIsland_DottedHole_SapphireRoom,SixIsland_DottedHole_SapphireRoom_Movement_PlayerWatchThiefExit,KEEP,0,{}
SixIsland_DottedHole_SapphireRoom,SixIsland_DottedHole_SapphireRoom_EventScript_BrailleMessage,KEEP,0,{}
SixIsland_GreenPath,SixIsland_GreenPath_MapScripts,KEEP,0,{}
SixIsland_GreenPath,SixIsland_GreenPath_EventScript_RightRouteSign,KEEP,0,{}
SixIsland_GreenPath,SixIsland_GreenPath_EventScript_LeftRouteSign,KEEP,0,{}
SixIsland_Harbor,SixIsland_Harbor_MapScripts,KEEP,0,{}
SixIsland_Harbor,SixIsland_Harbor_EventScript_Sailor,KEEP,0,{}
SixIsland_House,SixIsland_House_MapScripts,KEEP,0,{}
SixIsland_House,SixIsland_House_EventScript_OldMan,KEEP,0,{}
SixIsland_Mart,SixIsland_Mart_MapScripts,KEEP,0,{}
SixIsland_Mart,SixIsland_Mart_EventScript_Clerk,KEEP,0,{}
SixIsland_Mart,SixIsland_Mart_Items,KEEP,0,{}
SixIsland_Mart,SixIsland_Mart_EventScript_Picnicker,KEEP,0,{}
SixIsland_OutcastIsland,SixIsland_OutcastIsland_MapScripts,KEEP,0,{}
SixIsland_OutcastIsland,SixIsland_OutcastIsland_EventScript_Rocket,STUB,4,"{""boss_battles"": [""TEAM_""]}"
SixIsland_PatternBush,SixIsland_PatternBush_MapScripts,KEEP,0,{}
SixIsland_PatternBush,SixIsland_PatternBush_OnTransition,KEEP,0,{}
SixIsland_PatternBush,SixIsland_PatternBush_EventScript_SetEscapeRightExit,KEEP,0,{}
SixIsland_PatternBush,SixIsland_PatternBush_EventScript_SetEscapeLeftExit,KEEP,0,{}
SixIsland_PatternBush,SixIsland_PatternBush_EventScript_Bethany,KEEP,0,{}
SixIsland_PatternBush,SixIsland_PatternBush_EventScript_Allison,KEEP,0,{}
SixIsland_PatternBush,SixIsland_PatternBush_EventScript_Garret,KEEP,0,{}
SixIsland_PatternBush,SixIsland_PatternBush_EventScript_Jonah,KEEP,0,{}
SixIsland_PatternBush,SixIsland_PatternBush_EventScript_Vance,KEEP,0,{}
SixIsland_PatternBush,SixIsland_PatternBush_EventScript_Nash,KEEP,0,{}
SixIsland_PatternBush,SixIsland_PatternBush_EventScript_Cordell,KEEP,0,{}
SixIsland_PatternBush,SixIsland_PatternBush_EventScript_Dalia,KEEP,0,{}
SixIsland_PatternBush,SixIsland_PatternBush_EventScript_Joana,KEEP,0,{}
SixIsland_PatternBush,SixIsland_PatternBush_EventScript_Riley,KEEP,0,{}
SixIsland_PatternBush,SixIsland_PatternBush_EventScript_Marcy,KEEP,0,{}
SixIsland_PatternBush,SixIsland_PatternBush_EventScript_Layton,KEEP,0,{}
SixIsland_PokemonCenter_1F,SixIsland_PokemonCenter_1F_MapScripts,KEEP,0,{}
SixIsland_PokemonCenter_1F,SixIsland_PokemonCenter_1F_OnTransition,KEEP,0,{}
SixIsland_PokemonCenter_1F,SixIsland_PokemonCenter_1F_EventScript_ShowRival,KEEP,0,{}
SixIsland_PokemonCenter_1F,SixIsland_PokemonCenter_1F_OnFrame,KEEP,0,{}
SixIsland_PokemonCenter_1F,SixIsland_PokemonCenter_1F_EventScript_RivalScene,STUB,9.0,"{""cutscene_movement"": [""applymovement"", ""applymovement"", ""applymovement"", ""applymovement"", ""applymovement"", ""applymovement""], ""cutscene_control"": [""playbgm""], ""delays"": {""matches"": [""25"", ""35""], ""total"": 60}}"
SixIsland_PokemonCenter_1F,SixIsland_PokemonCenter_1F_Movement_RivalApproach,KEEP,0,{}
SixIsland_PokemonCenter_1F,SixIsland_PokemonCenter_1F_Movement_RivalExit,KEEP,0,{}
SixIsland_PokemonCenter_1F,SixIsland_PokemonCenter_1F_Movement_PlayerWatchRivalExit,KEEP,0,{}
SixIsland_PokemonCenter_1F,SixIsland_PokemonCenter_1F_EventScript_Nurse,KEEP,0,{}
SixIsland_PokemonCenter_1F,SixIsland_PokemonCenter_1F_EventScript_Hiker,KEEP,0,{}
SixIsland_PokemonCenter_1F,SixIsland_PokemonCenter_1F_EventScript_OldMan,KEEP,0,{}
SixIsland_PokemonCenter_2F,SixIsland_PokemonCenter_2F_MapScripts,KEEP,0,{}
SixIsland_PokemonCenter_2F,SixIsland_PokemonCenter_2F_EventScript_Colosseum,KEEP,0,{}
SixIsland_PokemonCenter_2F,SixIsland_PokemonCenter_2F_EventScript_TradeCenter,KEEP,0,{}
SixIsland_PokemonCenter_2F,SixIsland_PokemonCenter_2F_EventScript_RecordCorner,KEEP,0,{}
SixIsland_RuinValley,SixIsland_RuinValley_MapScripts,KEEP,0,{}
SixIsland_RuinValley,SixIsland_RuinValley_OnLoad,KEEP,0,{}
SixIsland_RuinValley,SixIsland_RuinValley_EventScript_OpenDottedHoleDoor,KEEP,0,{}
SixIsland_RuinValley,SixIsland_RuinValley_EventScript_Scientist,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""]}"
SixIsland_RuinValley,SixIsland_RuinValley_EventScript_DottedHoleDoor,KEEP,0,{}
SixIsland_RuinValley,SixIsland_RuinValley_EventScript_DottedHoleDoorOpen,KEEP,0,{}
SixIsland_RuinValley,SixIsland_RuinValley_EventScript_IgnoreDottedHoleDoor,KEEP,0,{}
SixIsland_WaterPath,SixIsland_WaterPath_MapScripts,KEEP,0,{}
SixIsland_WaterPath,SixIsland_WaterPath_EventScript_HornWantedSign,KEEP,0,{}
SixIsland_WaterPath,SixIsland_WaterPath_EventScript_RouteSign,KEEP,0,{}
SixIsland_WaterPath_House1,SixIsland_WaterPath_House1_MapScripts,KEEP,0,{}
SixIsland_WaterPath_House1,SixIsland_WaterPath_House1_EventScript_Beauty,KEEP,0,{}
SixIsland_WaterPath_House1,SixIsland_WaterPath_House1_EventScript_NoHeracrossInParty,KEEP,0,{}
SixIsland_WaterPath_House1,SixIsland_WaterPath_House1_EventScript_DontShowMon,KEEP,0,{}
SixIsland_WaterPath_House1,SixIsland_WaterPath_House1_EventScript_ShownNonHeracross,KEEP,0,{}
SixIsland_WaterPath_House1,SixIsland_WaterPath_House1_EventScript_ShownSmallHeracross,KEEP,0,{}
SixIsland_WaterPath_House1,SixIsland_WaterPath_House1_EventScript_ShownTiedHeracross,KEEP,0,{}
SixIsland_WaterPath_House1,SixIsland_WaterPath_House1_EventScript_ShownBigHeracross,KEEP,0,{}
SixIsland_WaterPath_House1,SixIsland_WaterPath_House1_EventScript_NoRoomForNestBall,KEEP,0,{}
SixIsland_WaterPath_House1,SixIsland_WaterPath_House1_EventScript_SizeRecord,KEEP,0,{}
SixIsland_WaterPath_House1,SixIsland_WaterPath_House1_EventScript_SizeRecordNonEmpty,KEEP,0,{}
SixIsland_WaterPath_House2,SixIsland_WaterPath_House2_MapScripts,KEEP,0,{}
SixIsland_WaterPath_House2,SixIsland_WaterPath_House2_EventScript_Man,KEEP,0,{}
ThreeIsland,ThreeIsland_MapScripts,KEEP,0,{}
ThreeIsland,ThreeIsland_OnTransition,KEEP,0,{}
ThreeIsland,ThreeIsland_EventScript_HideAntiBikers,STUB,5,"{""story_flags"": [""HIDE_""]}"
ThreeIsland,ThreeIsland_EventScript_SetAntiBikersMovementAfterBikers,KEEP,0,{}
ThreeIsland,ThreeIsland_EventScript_Biker,KEEP,0,{}
ThreeIsland,ThreeIsland_EventScript_AntiBiker1,KEEP,0,{}
ThreeIsland,ThreeIsland_EventScript_AntiBiker1GotFullRestore,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
ThreeIsland,ThreeIsland_EventScript_GiveFullRestore,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
ThreeIsland,ThreeIsland_EventScript_NoRoomForFullRestore,KEEP,0,{}
ThreeIsland,ThreeIsland_EventScript_BikerArgumentScene,KEEP,2.0,"{""cutscene_movement"": [""applymovement"", ""applymovement"", ""applymovement"", ""applymovement""]}"
ThreeIsland,ThreeIsland_EventScript_PlayerFaceUp,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
ThreeIsland,ThreeIsland_EventScript_PlayerFaceDown,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
ThreeIsland,ThreeIsland_EventScript_PlayerFaceLeft,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
ThreeIsland,ThreeIsland_EventScript_PlayerFaceRight,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
ThreeIsland,ThreeIsland_EventScript_PlayerFaceBiker,KEEP,0,{}
ThreeIsland,ThreeIsland_EventScript_PlayerFaceAntiBiker,KEEP,0,{}
ThreeIsland,ThreeIsland_EventScript_AntiBiker2,KEEP,0,{}
ThreeIsland,ThreeIsland_EventScript_AntiBiker2BikersGone,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
ThreeIsland,ThreeIsland_EventScript_BikerBossIntroTrigger,KEEP,2.5,"{""cutscene_movement"": [""applymovement"", ""applymovement"", ""applymovement"", ""applymovement"", ""applymovement""]}"
ThreeIsland,ThreeIsland_Movement_SpeakLeft,KEEP,0,{}
ThreeIsland,ThreeIsland_Movement_SpeakRight,KEEP,0,{}
ThreeIsland,ThreeIsland_EventScript_BattleBikersTriggerLeft,KEEP,0,{}
ThreeIsland,ThreeIsland_EventScript_BattleBikersTriggerMidLeft,KEEP,0,{}
ThreeIsland,ThreeIsland_EventScript_BattleBikersTriggerMid,KEEP,0,{}
ThreeIsland,ThreeIsland_EventScript_BattleBikersTriggerMidRight,KEEP,0,{}
ThreeIsland,ThreeIsland_EventScript_BattleBikersTriggerRight,KEEP,0,{}
ThreeIsland,ThreeIsland_EventScript_BattleBikersScene,STUB,26.5,"{""cutscene_movement"": [""applymovement"", ""applymovement"", ""applymovement"", ""applymovement"", ""applymovement"", ""applymovement"", ""applymovement"", ""applymovement"", ""applymovement"", ""applymovement"", ""applymovement""], ""cutscene_control"": [""playbgm"", ""playbgm"", ""playbgm"", ""playbgm"", ""fadescreen"", ""fadescreen""], ""delays"": {""matches"": [""45""], ""total"": 45}}"
ThreeIsland,ThreeIsland_EventScript_PaxtonApproachLeft,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""]}"
ThreeIsland,ThreeIsland_EventScript_PaxtonApproachMidLeft,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""]}"
ThreeIsland,ThreeIsland_EventScript_PaxtonApproachMid,KEEP,1.5,"{""cutscene_movement"": [""applymovement"", ""applymovement"", ""applymovement""]}"
ThreeIsland,ThreeIsland_EventScript_PaxtonApproachMidRight,KEEP,1.5,"{""cutscene_movement"": [""applymovement"", ""applymovement"", ""applymovement""]}"
ThreeIsland,ThreeIsland_EventScript_PaxtonApproachRight,KEEP,1.5,"{""cutscene_movement"": [""applymovement"", ""applymovement"", ""applymovement""]}"
ThreeIsland,ThreeIsland_EventScript_LeaveBikersAlone,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""]}"
ThreeIsland,ThreeIsland_Movement_PlayerLeaveBikers,KEEP,0,{}
ThreeIsland,ThreeIsland_Movement_BikerApproach,KEEP,0,{}
ThreeIsland,ThreeIsland_Movement_Biker1ReturnToPack,KEEP,0,{}
ThreeIsland,ThreeIsland_Movement_BikerSpeak,KEEP,0,{}
ThreeIsland,ThreeIsland_Movement_PaxtonApproachLeft,KEEP,0,{}
ThreeIsland,ThreeIsland_Movement_PaxtonApproachMidLeft,KEEP,0,{}
ThreeIsland,ThreeIsland_Movement_PaxtonApproachMid,KEEP,0,{}
ThreeIsland,ThreeIsland_Movement_PlayerFacePaxton,KEEP,0,{}
ThreeIsland,ThreeIsland_Movement_PaxtonApproachMidRight,KEEP,0,{}
ThreeIsland,ThreeIsland_Movement_PaxtonApproachRight,KEEP,0,{}
ThreeIsland,ThreeIsland_EventScript_Woman,KEEP,0,{}
ThreeIsland,ThreeIsland_EventScript_LittleBoy,KEEP,0,{}
ThreeIsland,ThreeIsland_EventScript_Doduo,KEEP,0,{}
ThreeIsland,ThreeIsland_EventScript_IslandSign,KEEP,0,{}
ThreeIsland,ThreeIsland_EventScript_Biker6,KEEP,0,{}
ThreeIsland_BerryForest,ThreeIsland_BerryForest_MapScripts,KEEP,0,{}
ThreeIsland_BerryForest,ThreeIsland_BerryForest_OnTransition,KEEP,0,{}
ThreeIsland_BerryForest,ThreeIsland_BerryForest_EventScript_Lostelle,STUB,6.5,"{""story_flags"": [""HIDE_""], ""cutscene_movement"": [""applymovement"", ""applymovement"", ""applymovement""]}"
ThreeIsland_BerryForest,ThreeIsland_BerryForest_EventScript_NoRoomForBerry,KEEP,0,{}
ThreeIsland_BerryForest,ThreeIsland_BerryForest_Movement_LostelleLookAround,KEEP,0,{}
ThreeIsland_BerryForest,ThreeIsland_BerryForest_EventScript_WelcomeSign,KEEP,0,{}
ThreeIsland_BerryForest,ThreeIsland_BerryForest_EventScript_BewareSign,KEEP,0,{}
ThreeIsland_BondBridge,ThreeIsland_BondBridge_MapScripts,KEEP,0,{}
ThreeIsland_BondBridge,ThreeIsland_BondBridge_EventScript_BerryForestSign,KEEP,0,{}
ThreeIsland_BondBridge,ThreeIsland_BondBridge_EventScript_BondBridgeSign,KEEP,0,{}
ThreeIsland_DunsparceTunnel,ThreeIsland_DunsparceTunnel_MapScripts,KEEP,0,{}
ThreeIsland_DunsparceTunnel,ThreeIsland_DunsparceTunnel_OnTransition,KEEP,0,{}
ThreeIsland_DunsparceTunnel,ThreeIsland_DunsparceTunnel_EventScript_SetLayoutDugOut,KEEP,0,{}
ThreeIsland_DunsparceTunnel,ThreeIsland_DunsparceTunnel_EventScript_MoveProspectorToWall,KEEP,0,{}
ThreeIsland_DunsparceTunnel,ThreeIsland_DunsparceTunnel_EventScript_Prospector,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
ThreeIsland_DunsparceTunnel,ThreeIsland_DunsparceTunnel_EventScript_ProspectorStruckGold,KEEP,0,{}
ThreeIsland_DunsparceTunnel,ThreeIsland_DunsparceTunnel_EventScript_NoRoomForNugget,KEEP,0,{}
ThreeIsland_DunsparceTunnel,ThreeIsland_DunsparceTunnel_EventScript_ProspectorAlreadyGaveNugget,KEEP,0,{}
ThreeIsland_Harbor,ThreeIsland_Harbor_MapScripts,KEEP,0,{}
ThreeIsland_Harbor,ThreeIsland_Harbor_EventScript_Sailor,KEEP,0,{}
ThreeIsland_House1,ThreeIsland_House1_MapScripts,KEEP,0,{}
ThreeIsland_House1,ThreeIsland_House1_EventScript_Lostelle,KEEP,0,{}
ThreeIsland_House1,ThreeIsland_House1_EventScript_DisplayCase,KEEP,0,{}
ThreeIsland_House2,ThreeIsland_House2_MapScripts,KEEP,0,{}
ThreeIsland_House2,ThreeIsland_House2_EventScript_Man,KEEP,0,{}
ThreeIsland_House2,ThreeIsland_House2_EventScript_Rocker,KEEP,0,{}
ThreeIsland_House3,ThreeIsland_House3_MapScripts,KEEP,0,{}
ThreeIsland_House3,ThreeIsland_House3_EventScript_Beauty,KEEP,0,{}
ThreeIsland_House4,ThreeIsland_House4_MapScripts,KEEP,0,{}
ThreeIsland_House4,ThreeIsland_House4_EventScript_BaldingMan,KEEP,0,{}
ThreeIsland_House4,ThreeIsland_House4_EventScript_LittleBoy,KEEP,0,{}
ThreeIsland_House5,ThreeIsland_House5_MapScripts,KEEP,0,{}
ThreeIsland_House5,ThreeIsland_House5_EventScript_LittleGirl,KEEP,0,{}
ThreeIsland_House5,ThreeIsland_House5_EventScript_LittleGirlLostelleFound,KEEP,0,{}
ThreeIsland_Mart,ThreeIsland_Mart_MapScripts,KEEP,0,{}
ThreeIsland_Mart,ThreeIsland_Mart_EventScript_Clerk,KEEP,0,{}
ThreeIsland_Mart,ThreeIsland_Mart_Items,KEEP,0,{}
ThreeIsland_Mart,ThreeIsland_Mart_EventScript_Picnicker,KEEP,0,{}
ThreeIsland_Mart,ThreeIsland_Mart_EventScript_BugCatcher,KEEP,0,{}
ThreeIsland_Mart,ThreeIsland_Mart_EventScript_Youngster,KEEP,0,{}
ThreeIsland_PokemonCenter_1F,ThreeIsland_PokemonCenter_1F_MapScripts,KEEP,0,{}
ThreeIsland_PokemonCenter_1F,ThreeIsland_PokemonCenter_1F_OnTransition,KEEP,0,{}
ThreeIsland_PokemonCenter_1F,ThreeIsland_PokemonCenter_1F_EventScript_Nurse,KEEP,0,{}
ThreeIsland_PokemonCenter_1F,ThreeIsland_PokemonCenter_1F_EventScript_Sailor,KEEP,0,{}
ThreeIsland_PokemonCenter_1F,ThreeIsland_PokemonCenter_1F_EventScript_Lass,KEEP,0,{}
ThreeIsland_PokemonCenter_1F,ThreeIsland_PokemonCenter_1F_EventScript_Rocker,KEEP,0,{}
ThreeIsland_PokemonCenter_2F,ThreeIsland_PokemonCenter_2F_MapScripts,KEEP,0,{}
ThreeIsland_PokemonCenter_2F,ThreeIsland_PokemonCenter_2F_EventScript_Colosseum,KEEP,0,{}
ThreeIsland_PokemonCenter_2F,ThreeIsland_PokemonCenter_2F_EventScript_TradeCenter,KEEP,0,{}
ThreeIsland_PokemonCenter_2F,ThreeIsland_PokemonCenter_2F_EventScript_RecordCorner,KEEP,0,{}
ThreeIsland_Port,ThreeIsland_Port_MapScripts,KEEP,0,{}
ThreeIsland_Port,ThreeIsland_Port_OnTransition,KEEP,0,{}
ThreeIsland_Port,ThreeIsland_Port_EventScript_Woman,KEEP,0,{}
ThreeIsland_Port,ThreeIsland_Port_EventScript_WomanLostelleFound,KEEP,0,{}
ThreeIsland_Port,ThreeIsland_Port_EventScript_WomanBikersGone,KEEP,0,{}
ThreeIsland_Port,ThreeIsland_Port_EventScript_Biker1,KEEP,0,{}
ThreeIsland_Port,ThreeIsland_Port_EventScript_Biker2,KEEP,0,{}
TradeCenter,TradeCenter_MapScripts,KEEP,0,{}
TrainerTower_1F,TrainerTower_1F_MapScripts,KEEP,0,{}
TrainerTower_1F,TrainerTower_EventScript_DoublesTrainer1,KEEP,0,{}
TrainerTower_1F,TrainerTower_EventScript_SinglesTrainer,KEEP,0,{}
TrainerTower_1F,TrainerTower_EventScript_KnockoutTrainer,KEEP,0,{}
TrainerTower_1F,TrainerTower_EventScript_DoublesTrainer2,KEEP,0,{}
TrainerTower_1F,TrainerTower_EventScript_Owner,KEEP,0,{}
TrainerTower_2F,TrainerTower_2F_MapScripts,KEEP,0,{}
TrainerTower_2F,TrainerTower_2F_EventScript_DoublesTrainer1,KEEP,0,{}
TrainerTower_2F,TrainerTower_2F_EventScript_SinglesTrainer,KEEP,0,{}
TrainerTower_2F,TrainerTower_2F_EventScript_KnockoutTrainer,KEEP,0,{}
TrainerTower_2F,TrainerTower_2F_EventScript_DoublesTrainer2,KEEP,0,{}
TrainerTower_2F,TrainerTower_2F_EventScript_Owner,KEEP,0,{}
TrainerTower_3F,TrainerTower_3F_MapScripts,KEEP,0,{}
TrainerTower_3F,TrainerTower_3F_EventScript_DoublesTrainer1,KEEP,0,{}
TrainerTower_3F,TrainerTower_3F_EventScript_SinglesTrainer,KEEP,0,{}
TrainerTower_3F,TrainerTower_3F_EventScript_KnockoutTrainer,KEEP,0,{}
TrainerTower_3F,TrainerTower_3F_EventScript_DoublesTrainer2,KEEP,0,{}
TrainerTower_3F,TrainerTower_3F_EventScript_Owner,KEEP,0,{}
TrainerTower_4F,TrainerTower_4F_MapScripts,KEEP,0,{}
TrainerTower_4F,TrainerTower_4F_EventScript_DoublesTrainer1,KEEP,0,{}
TrainerTower_4F,TrainerTower_4F_EventScript_SinglesTrainer,KEEP,0,{}
TrainerTower_4F,TrainerTower_4F_EventScript_KnockoutTrainer,KEEP,0,{}
TrainerTower_4F,TrainerTower_4F_EventScript_DoublesTrainer2,KEEP,0,{}
TrainerTower_4F,TrainerTower_4F_EventScript_Owner,KEEP,0,{}
TrainerTower_5F,TrainerTower_5F_MapScripts,KEEP,0,{}
TrainerTower_5F,TrainerTower_5F_EventScript_DoublesTrainer1,KEEP,0,{}
TrainerTower_5F,TrainerTower_5F_EventScript_SinglesTrainer,KEEP,0,{}
TrainerTower_5F,TrainerTower_5F_EventScript_KnockoutTrainer,KEEP,0,{}
TrainerTower_5F,TrainerTower_5F_EventScript_DoublesTrainer2,KEEP,0,{}
TrainerTower_5F,TrainerTower_5F_EventScript_Owner,KEEP,0,{}
TrainerTower_6F,TrainerTower_6F_MapScripts,KEEP,0,{}
TrainerTower_6F,TrainerTower_6F_EventScript_DoublesTrainer1,KEEP,0,{}
TrainerTower_6F,TrainerTower_6F_EventScript_SinglesTrainer,KEEP,0,{}
TrainerTower_6F,TrainerTower_6F_EventScript_KnockoutTrainer,KEEP,0,{}
TrainerTower_6F,TrainerTower_6F_EventScript_DoublesTrainer2,KEEP,0,{}
TrainerTower_6F,TrainerTower_6F_EventScript_Owner,KEEP,0,{}
TrainerTower_7F,TrainerTower_7F_MapScripts,KEEP,0,{}
TrainerTower_7F,TrainerTower_7F_EventScript_DoublesTrainer1,KEEP,0,{}
TrainerTower_7F,TrainerTower_7F_EventScript_SinglesTrainer,KEEP,0,{}
TrainerTower_7F,TrainerTower_7F_EventScript_KnockoutTrainer,KEEP,0,{}
TrainerTower_7F,TrainerTower_7F_EventScript_DoublesTrainer2,KEEP,0,{}
TrainerTower_7F,TrainerTower_7F_EventScript_Owner,KEEP,0,{}
TrainerTower_8F,TrainerTower_8F_MapScripts,KEEP,0,{}
TrainerTower_8F,TrainerTower_8F_EventScript_DoublesTrainer1,KEEP,0,{}
TrainerTower_8F,TrainerTower_8F_EventScript_SinglesTrainer,KEEP,0,{}
TrainerTower_8F,TrainerTower_8F_EventScript_KnockoutTrainer,KEEP,0,{}
TrainerTower_8F,TrainerTower_8F_EventScript_DoublesTrainer2,KEEP,0,{}
TrainerTower_8F,TrainerTower_8F_EventScript_Owner,KEEP,0,{}
TrainerTower_Elevator,TrainerTower_Elevator_MapScripts,KEEP,0,{}
TrainerTower_Elevator,TrainerTower_Elevator_EventScript_FloorSelect,KEEP,0,{}
TrainerTower_Elevator,TrainerTower_Elevator_EventScript_FloorSelectFromRoof,KEEP,0,{}
TrainerTower_Elevator,TrainerTower_Elevator_EventScript_FloorSelectFromLobby,KEEP,0,{}
TrainerTower_Elevator,TrainerTower_Elevator_EventScript_ChooseFloor,KEEP,0,{}
TrainerTower_Elevator,TrainerTower_Elevator_EventScript_SelectLobby,KEEP,0.5,"{""cutscene_movement"": [""applymovement""], ""delays"": {""matches"": [""25""], ""total"": 25}}"
TrainerTower_Elevator,TrainerTower_Elevator_EventScript_SelectRoof,KEEP,0,{}
TrainerTower_Elevator,TrainerTower_Elevator_EventScript_CloseFloorSelect,KEEP,0,{}
TrainerTower_Elevator,TrainerTower_Elevator_EventScript_MoveElevator,KEEP,0,{}
TrainerTower_Elevator,TrainerTower_Elevator_Movement_ExitElevator,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_MapScripts,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_OnResume,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
TrainerTower_Lobby,TrainerTower_Lobby_OnResumeEnd,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_OnReturnToField,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_OnLoad,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_OpenCounterBarrier,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_OnTransition,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_OnFrame,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_ExitElevator,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
TrainerTower_Lobby,TrainerTower_Lobby_Movement_ExitElevator,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_Enter,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_LostChallenge,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_ExitChallengeSpeakToReceptionist,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_ExitChallenge,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_EnterEnd,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_Nurse,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_Receptionist,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_ThanksForCompeting,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_ReceptionistEnd,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_MartClerk,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_Mart_Items,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_EntryTrigger,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_AllFloorsUsed,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_AskEnterChallenge,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_ChallengeInfo,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_ChooseChallenge,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_BeginChallenge,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_DeclineChallenge,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
TrainerTower_Lobby,TrainerTower_Lobby_Movement_FaceReceptionist,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_Movement_WalkDown,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_ShowRecords,REVIEW,3,"{""cutscene_control"": [""fadescreen""]}"
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_CooltrainerF,KEEP,0,{}
TrainerTower_Lobby,TrainerTower_Lobby_EventScript_BaldingMan,KEEP,0,{}
TrainerTower_Roof,TrainerTower_Roof_MapScripts,KEEP,0,{}
TrainerTower_Roof,TrainerTower_Roof_EventScript_Owner,KEEP,0,{}
TwoIsland,TwoIsland_MapScripts,KEEP,0,{}
TwoIsland,TwoIsland_OnTransition,KEEP,0,{}
TwoIsland,TwoIsland_EventScript_SetShopState,KEEP,0,{}
TwoIsland,TwoIsland_EventScript_SetShopStateAfterHoennLink,KEEP,0,{}
TwoIsland,TwoIsland_EventScript_SetShopStateAfterChampion,KEEP,0,{}
